16 put user2382277743992889674
20 scan user2136116578335570768 32
20 put user901621765959596621
20 scan user7230327983824186270 73
18 scan user902481764958525253 53
18 scan user7022064605590954444 31
20 scan user6043864446069707160 93
18 scan user1997878336269001117 77
20 scan user3393019811046917347 63
18 scan user2518105799251675881 67
20 scan user7028625477023102867 72
18 scan user4848666264759265962 72
20 scan user7119602866200975501 82
18 scan user5101049048026194000 39
18 scan user6459491032425635812 58
20 scan user7911678847225085702 41
18 scan user8115197827511486031 80
20 scan user7508551863995236157 81
18 scan user8447241040531622084 36
20 scan user902368680351012156 57
18 scan user8348525598745611576 17
18 scan user3078416023027050236 4
18 scan user8463369083878765267 43
18 scan user993467008133582198 46
18 scan user631503491384962033 29
15 put user3385728634343406824
16 scan user5772919925306470010 49
14 scan user87191617229164329 12
15 scan user6178272541817424287 50
14 scan user5326551580857810333 55
16 scan user97205665048786440 58
15 scan user7020695008010264869 79
14 scan user6261331279278156709 90
16 scan user97205665048786440 10
16 scan user8648714986645920019 63
15 scan user4144255871417968837 32
14 scan user6103259749448802234 37
16 put user7547935680855140444
16 scan user7482986342460664746 95
14 scan user8725888289265916837 44
14 scan user5630807529760941079 66
16 scan user6356420808445712603 70
14 scan user3642199094482780376 1
14 scan user4642359299207861179 68
16 scan user7395575214277778897 68
14 scan user3750962336898739065 60
16 scan user4322185822828415270 65
14 scan user3518718342406809072 73
18 scan user5910004493538432695 74
20 scan user5706267198034190483 21
20 scan user1017161803553786342 2
20 scan user3156123387346045743 2
20 scan user7687033921920638727 49
14 scan user5600877800208518455 83
18 scan user1662323730933827560 33
20 scan user1905769208771149801 37
18 scan user1088924081408578416 9
18 scan user4568899095000690313 1
18 scan user5780177349199654463 52
14 scan user1875217466730522525 17
20 scan user1637509014489342520 43
14 scan user5101049048026194000 75
18 scan user1965577635244546156 8
20 scan user961317107825479879 92
18 scan user7896132836035561439 21
14 scan user1583059815154867391 92
17 scan user2085037396423719013 60
20 scan user116440447664749097 87
14 scan user1193779417535251755 60
17 scan user7271107297077921891 24
21 scan user2136116578335570768 45
20 scan user9206013447413023000 89
17 scan user2280318015213308849 16
14 scan user1770330769265282390 38
17 scan user1946743329901344820 64
14 scan user2714506339065546613 90
20 scan user7002496031677877533 85
17 scan user5609707483556036192 24
17 scan user2118194133148589131 11
14 scan user7043333560859176970 54
17 scan user6786929786695450485 36
20 scan user4827592117367502834 44
17 scan user3799716126325419440 63
14 scan user242475161793514350 91
20 scan user2529970073366940988 42
17 scan user1725952877902137927 77
20 scan user7056649155824077953 17
14 scan user4322185822828415270 96
20 put user8357645894755978985
21 scan user3882661779178638765 56
20 scan user5609707483556036192 50
17 scan user5101049048026194000 59
14 scan user2136116578335570768 97
20 scan user8488731943539692969 79
17 scan user4118885157759856824 11
17 scan user8961492055711526619 57
21 scan user2136116578335570768 67
14 scan user7606983876414511916 51
21 scan user7906990273734058747 66
20 scan user7820699066575453794 49
17 scan user4322185822828415270 11
14 scan user7119271466375620521 59
17 scan user6575225877896284931 10
17 scan user2375767234491120756 7
21 put user8243049015125568210
14 put user8615860679879597359
17 scan user7611348084432363129 4
20 scan user6178272541817424287 41
21 put user4205045235494991232
17 scan user8172357252140532788 60
21 scan user4952822656953143997 91
17 scan user6069511690873224872 67
21 scan user6758598215410502904 54
17 scan user3854890168405831632 63
21 scan user4848666264759265962 40
21 scan user4683468440460197579 40
19 scan user4579173064845664688 81
17 scan user3521097167876025720 76
20 put user5602976267364666117
20 scan user8559513283790859003 70
21 scan user2430442603040622079 34
17 scan user8641005224322683178 6
21 scan user6604400839060107709 64
17 scan user9160910713303941474 90
19 scan user5362092605577322136 71
20 scan user778561990975110909 64
21 scan user8626944286793120861 81
19 scan user4085199821861413054 70
17 scan user3294887837114429772 31
20 put user1862654248682462114
14 scan user4091313817388934126 12
20 scan user2187100783986874423 67
17 scan user4725310414586505541 9
14 scan user8822727605943142590 64
19 scan user1412753396049141722 41
17 put user7433338801224729669
20 scan user6168445447877077263 10
20 scan user7927869613249362477 59
19 scan user6109284167710192694 53
14 scan user5197762634274366696 52
20 scan user5399010411173638437 57
19 scan user2439401843984856160 96
14 scan user6705287045447273668 72
20 scan user2682972223725389284 48
14 scan user8171797291628392340 19
19 scan user3319081369596552334 32
14 scan user388721632843354825 26
14 scan user7008975179841079655 90
18 scan user4525023903997977743 8
16 scan user6465045067441016436 24
15 scan user1843819943339260778 8
18 scan user5609707483556036192 89
15 scan user4772833589853151197 41
16 scan user4848666264759265962 92
14 scan user7362279494132253923 11
18 scan user5552095720496937047 41
15 scan user3643502006087822884 89
14 scan user4848666264759265962 54
16 scan user5218407950577459921 32
14 scan user5101049048026194000 29
18 scan user6827000730192452290 93
16 scan user5609707483556036192 12
16 scan user6508386196744730317 24
16 scan user1466334742387503908 70
15 scan user5637278823926958890 78
18 scan user3151542435937106848 38
16 scan user3101535204590915758 69
15 scan user372423244736989990 63
18 scan user3825528253362733767 37
18 scan user6940880557543102764 82
16 scan user8808947026726649259 14
15 put user1807500642889766644
16 scan user4112219055717379615 60
15 scan user7397142011206687144 86
18 scan user4322185822828415270 4
18 scan user6788345782908006090 71
16 scan user8473108992024740953 27
15 scan user56826829067812140 94
16 scan user1049701319614807457 75
18 scan user994586929157863094 79
15 scan user2529158044826632587 79
18 scan user5008530760732554878 18
16 scan user2136116578335570768 18
16 put user1440769220852932497
18 scan user1059441227760783143 45
16 scan user3476302326250916689 12
16 scan user4936524268846779162 39
15 scan user7323936266499443505 29
18 scan user2136116578335570768 2
18 scan user1392352293777032139 25
15 scan user7725801953812598024 75
16 scan user7565939849311068382 7
16 scan user1565601193028610 66
18 scan user6876682024238713437 28
18 scan user5079869670024102086 6
18 scan user2136116578335570768 68
16 scan user4397984744924203965 41
18 scan user5723349324395962686 44
16 scan user4891421534737697636 18
18 put user7885923980339479930
16 scan user8560299413518025645 1
16 scan user8034678970586103585 52
18 scan user8688905369520707670 85
16 scan user5101049048026194000 91
18 put user4090448355864580457
18 scan user610909972708152326 38
16 scan user4315372883368098894 79
18 scan user6696053664829393162 91
16 put user4793266053463827576
16 scan user374436917570525588 77
18 scan user3006191215923432637 30
18 scan user8226164767693921168 14
18 scan user6388938252861255246 53
16 scan user1148051608765136915 17
16 scan user7902750967619418417 95
18 scan user9191609292762407917 87
19 scan user8192334985849397505 88
20 scan user3999103422579267499 73
16 scan user7638170118940111018 97
17 scan user17417113394766094 18
21 scan user3642199094482780376 18
17 scan user8798313366771418871 48
20 scan user514648724890032018 25
19 scan user8654775549189395823 57
15 scan user2136116578335570768 76
14 scan user511439762533541972 35
17 scan user2136116578335570768 9
20 scan user2155842244016267532 21
17 scan user7967384559532737309 69
20 scan user7482174313920356345 61
19 scan user7444365147986544616 63
14 scan user5650672178862292699 94
18 scan user1473179043186387080 2
18 scan user7533595141126506665 14
20 scan user8451587968728350474 43
18 scan user5528619240294574786 88
19 scan user4322185822828415270 37
20 scan user8225720283261053091 21
19 scan user7481761190826055064 14
14 scan user4848666264759265962 15
20 scan user116327363057236000 61
19 scan user3513472199875400943 18
14 scan user587993453017930513 3
14 scan user1510235832203358237 80
18 scan user2136116578335570768 76
19 scan user5988182241103438038 97
18 scan user2136116578335570768 85
15 scan user5733284040418397770 22
18 scan user1382086177929242075 61
16 scan user1352156448376819451 64
21 scan user5878162485714302871 15
15 scan user2136116578335570768 58
21 scan user4875230768713420861 49
15 scan user5890391912465249028 26
18 scan user2676745143590355115 56
16 scan user5048245977417814145 73
20 scan user9162364425625336624 96
19 put user4783659666213081709
19 scan user2372975285927602827 53
17 scan user9004835576486999774 22
17 scan user1477613157177486808 14
20 scan user8054795687715623158 21
14 scan user5839312730553397273 2
14 scan user1408011389574069499 39
17 scan user8753433730823697776 76
19 scan user8368618808533748664 61
20 scan user2528598084314492139 7
20 scan user8153600706767764278 73
14 scan user648248755395954219 85
19 scan user9072048264271419749 17
17 scan user3018242443917972831 100
19 scan user6166408267702159180 46
20 scan user8312350744242197335 51
14 scan user1343344044850424537 40
19 scan user4779451721437008175 97
20 scan user3013677200503402558 30
14 scan user2136116578335570768 16
14 scan user834830055266662238 18
20 scan user2816182638478392689 9
14 scan user7022064605590954444 82
20 scan user3138032033095746467 63
18 scan user8430130623884948848 62
19 scan user4599188514663368950 11
19 scan user1078757733645692101 13
20 scan user550150534273792714 71
19 scan user8433113417026412700 21
14 scan user1341697916124329263 28
19 scan user378789308292679015 2
18 scan user4322185822828415270 36
19 scan user7907216442949084941 4
19 scan user409158059752544679 18
14 scan user4332370215407259033 50
17 scan user4525023903997977743 62
19 scan user2633540606235536816 82
20 put user8429483477578437062
20 scan user4322185822828415270 13
14 scan user3707166477693213522 41
20 scan user7068809505127617769 68
17 scan user5609707483556036192 13
17 scan user5849838768426539601 100
19 scan user80265593161334856 29
14 scan user8377683280088311531 17
14 scan user8638225093054863035 50
19 scan user1471832952947079990 71
17 scan user8312684535539311589 36
14 scan user1654701154404962057 24
19 scan user980520529102875740 14
17 scan user2325426211847815412 63
14 scan user6492087808638365482 54
19 scan user3753716569353417449 29
19 scan user445102781742419251 4
19 scan user9216844986298378549 70
17 scan user4678838082896734440 49
14 scan user7257062832537562821 46
17 scan user4501694261213454649 38
14 scan user8736120652303380831 90
19 scan user7942821911116420222 50
17 scan user5289641629258678343 43
19 scan user3012525918140554866 71
17 scan user5609707483556036192 9
14 scan user7439897281185118818 39
17 scan user7623760501764070898 63
19 scan user4378559117730295385 86
14 scan user4157069721798293188 28
17 scan user4627842059949732999 9
14 scan user2284891112625063433 31
17 scan user5339209838697426393 36
14 scan user2984420516070633479 72
16 scan user4899798879655162985 12
21 scan user132065790651460387 56
17 scan user7961552557676046973 41
16 scan user577534920765440325 25
17 scan user369222136377684255 91
16 scan user7334371291410551208 74
21 scan user1341697916124329263 47
14 scan user132065790651460387 65
21 scan user5304260135828621834 62
14 scan user4322185822828415270 62
21 scan user2605824819918534225 58
17 scan user5999963356253852831 17
16 put user8956358997787631587
17 scan user7549105008033945584 27
14 scan user7456950437680083499 84
16 scan user1518921069604796081 9
16 put user2310045082892087764
21 scan user6178272541817424287 51
17 put user385181270661509799
16 scan user8549686189850511979 49
17 scan user4360360141397908049 27
17 scan user5221982065569631017 19
21 scan user8671965297633256086 54
16 scan user5161726763191607311 94
17 scan user7197788467763165155 64
14 scan user7707158493047342611 27
