28 put user2382277743992889674
20 scan user2661905930330810467 5
20 scan user6766493359786260631 17
19 scan user1296450736069167844 60
20 scan user5175431973909427090 71
23 scan user9083350186402785134 66
19 scan user9215611980666584556 98
20 scan user3535237437202775064 10
23 scan user3381518298095574016 54
20 scan user8627285932087419426 47
23 scan user3916491561023162428 68
19 scan user2136116578335570768 55
21 put user6884914923210098893
21 scan user4215897210668063503 50
19 scan user1447613521651815669 32
23 scan user7397142011206687144 67
21 scan user1540131808945454791 46
19 scan user7302471067658857568 52
21 scan user2528631837124818209 90
23 scan user3332396964561453317 92
19 scan user2136116578335570768 89
19 scan user4322185822828415270 64
19 scan user898129374236371826 75
23 scan user847780497595882171 84
19 scan user2143785553496302301 14
19 scan user5609707483556036192 20
23 scan user1831203292307155099 43
19 scan user7439897281185118818 29
19 scan user4486402709523857613 91
23 scan user2150256847662320112 98
19 scan user5101049048026194000 68
23 scan user4322185822828415270 12
23 scan user5143534141629492724 49
19 scan user1924386770723263455 77
23 scan user5878162485714302871 16
23 scan user8572689895335105130 46
19 scan user265031991373480150 72
23 scan user7737219352023235780 33
23 scan user7757846623510371557 34
19 scan user6133837390302571269 50
23 scan user2594690851074631218 64
19 scan user8836603161420184021 57
23 scan user7384083946795379151 83
16 scan user826795927470249655 49
27 scan user16746459746871823 93
26 scan user7737219352023235780 97
28 scan user5250337144195961083 73
14 scan user3321239488376167825 98
27 scan user7597968811014473293 11
26 scan user3536136651537454803 67
27 scan user203990559268289802 88
18 scan user1447387352436789475 66
14 scan user2340825385619500508 96
18 scan user6647266122592386717 57
26 put user7390863133445369457
26 scan user6600048448337954282 48
27 scan user8559318475914399605 11
27 scan user7439897281185118818 40
18 scan user1530590535843601790 44
14 scan user7597968811014473293 55
27 scan user5195183538403265613 82
18 scan user1537252674587565524 36
14 scan user1897961250189763412 75
18 scan user1098517152136714935 29
27 scan user2441415516818391758 18
27 scan user2969095211570710373 65
18 scan user775021628793265883 48
14 scan user1133043486442274628 14
14 scan user1320119632676230229 55
18 put user6099824617877285994
27 scan user6692066426742920785 25
18 scan user4848666264759265962 19
18 scan user9122841625344777481 43
14 scan user6295947190849847014 9
27 scan user3238288372997523463 1
27 scan user6604400839060107709 20
14 scan user5832615267172353268 99
27 scan user7737219352023235780 52
18 scan user3918719585776026434 68
27 scan user4322185822828415270 37
27 scan user3424714981453208004 60
18 scan user2120787310537134187 50
14 scan user4322185822828415270 61
18 scan user2403036144903495996 27
14 scan user8312350744242197335 27
14 scan user4380227181971018943 49
18 scan user3342305781770746642 12
18 scan user967562232776471496 56
14 scan user6702085937087967933 15
18 scan user7115258329476006385 84
23 scan user4646298566835713325 36
18 scan user8599262253286444340 38
23 scan user283080166989514844 98
18 scan user2302422506363222261 30
18 scan user5609707483556036192 97
23 scan user6723152230482546750 16
23 scan user4691788525225954373 22
18 scan user2136116578335570768 71
23 scan user2897422510982048911 86
18 scan user3926423885573838238 22
18 scan user1557268124405269786 52
23 scan user8235124008638155249 85
18 scan user303460769442900156 35
18 scan user6575225877896284931 68
23 scan user8910837678058823743 35
23 scan user7235518301899789857 48
18 put user5645451935144026329
18 scan user7322451192839481559 50
23 scan user3806302896570709622 47
18 scan user4816287803764378175 22
23 scan user5056280105214226728 56
18 scan user5996637345991336213 36
23 scan user1313761423117725515 71
18 scan user9110117352230583742 52
18 scan user1390007221118141561 16
23 scan user1502427873621971848 10
18 scan user616829160359214000 39
23 put user18902187054728040
23 scan user3534572246080305830 39
18 scan user5609707483556036192 57
23 scan user6604400839060107709 59
18 put user160618068626009125
18 scan user3468484941845591788 29
23 scan user4322185822828415270 50
18 put user6605772828112556558
18 scan user6717290302983193631 45
23 scan user2850755371415818412 17
23 put user803992492387540939
18 scan user4089076366812131608 58
23 scan user3805663604261382147 28
29 scan user2136116578335570768 72
14 scan user4763153333330643340 73
22 scan user2136116578335570768 57
18 scan user2770853735154284969 25
18 scan user2734464528731542320 74
22 scan user4992206473813048284 76
14 scan user2970775093107131717 64
16 put user293754614107250540
16 scan user1549424841186803126 18
14 scan user3530638440977878721 17
16 scan user402013720466873323 41
18 put user6610062496157576393
18 scan user836055206901271920 42
14 scan user1968986804471913088 73
22 scan user7846143649505327797 83
16 scan user6279974740043412122 52
18 scan user4932755345978148668 52
14 scan user8795849746979590159 72
16 scan user7789770354603447682 15
22 scan user1915405458133550902 6
18 put user6567968454003100478
22 scan user2720060374080927237 76
16 scan user2445434116243430931 75
14 scan user2136116578335570768 8
14 scan user5609707483556036192 99
22 scan user7687033921920638727 70
14 scan user8886844415978585616 52
14 scan user8630512939259866920 20
22 scan user5915145405459512038 45
14 scan user3430302769278914698 29
14 scan user3151542435937106848 97
22 scan user9004980022433079667 70
22 scan user4951702735928863101 70
14 scan user3726000783036414858 78
22 scan user4939095510720695934 67
14 scan user4322185822828415270 94
22 scan user163737453716368559 85
14 scan user1329938872619392942 99
22 scan user5849278807914399153 58
14 scan user8463369083878765267 36
22 scan user729692725469158163 44
14 scan user6695128551681571664 57
22 scan user3169073829675265676 71
14 scan user1568068301952058539 28
14 scan user7687033921920638727 8
14 scan user87833301010251078 36
22 scan user175488643224120569 88
14 scan user188560024158037910 19
14 scan user5278137045253669249 65
22 scan user2517327523521693550 20
22 scan user2286570994161484777 53
14 scan user3276688860782042436 23
14 scan user6295857613583716402 81
22 scan user3642199094482780376 25
22 scan user5101049048026194000 22
22 scan user4299292810479575942 31
14 scan user7445955452256835348 91
22 scan user2973894478197491151 32
22 scan user380492697170482844 46
22 scan user2136116578335570768 88
14 scan user5609707483556036192 42
14 scan user66199193106347502 65
27 scan user8698164648951729935 19
26 scan user933593467511292977 42
23 put user6426252572431819393
28 scan user8878767109547908451 84
23 scan user1254000967102949391 31
14 scan user4515877709174468575 78
26 scan user8463369083878765267 89
23 scan user5035879002942117145 51
28 put user6936490450712109792
28 put user235022930023870499
26 scan user16746459746871823 11
28 scan user2150377786267017520 13
26 scan user1275771666955748549 68
23 scan user316796864226525410 4
28 scan user9206352701235562291 57
23 scan user7950307895696390143 81
28 scan user917328832215254212 57
19 put user689395612757130164
21 scan user5585252457221807165 75
19 scan user3282463602487024217 31
23 scan user9067580397469993951 72
19 scan user7611348084432363129 42
28 scan user7606983876414511916 5
28 scan user543679240107774903 26
21 scan user7408194256781643850 13
19 scan user6593682384782265257 41
23 scan user3842807579072724642 70
21 scan user4175901635669735250 16
21 scan user8544779301141643141 9
19 scan user8844750373824109701 1
21 scan user3936276878327327021 54
19 scan user386745676118658772 22
23 scan user289811383180884919 42
19 scan user333573489576084392 99
23 scan user9185690105111346243 16
21 scan user3183132375733068719 61
23 scan user8317483802166092367 32
23 scan user444874221055633783 98
21 scan user5101049048026194000 36
21 scan user2507865582217027576 58
20 scan user1623442614434355166 84
17 scan user3825528253362733767 29
17 scan user357691653559533402 14
23 scan user5101049048026194000 92
15 scan user1161369595201797172 31
24 scan user8901909798453156458 32
17 scan user2424028569026312823 67
25 scan user6531276817621810371 65
20 put user349619809654281274
24 scan user8526582716281015079 12
20 scan user1853055715428900558 57
24 scan user4663204885912838839 44
17 scan user2715705591887014536 82
25 scan user5970041480698614518 35
24 scan user2127258604703151998 83
20 scan user2765836153309662308 61
25 scan user4862176667600626343 69
17 scan user7510783852046613638 54
20 scan user3642199094482780376 8
20 scan user505155422246799248 36
17 scan user2136116578335570768 61
25 scan user4322185822828415270 16
24 scan user2136116578335570768 65
25 scan user8494845939067214041 20
20 scan user2719721120258387946 87
17 scan user7259155837168285446 37
24 scan user8891556496810995056 8
25 scan user8593569234850408860 94
24 scan user3342865742282887090 8
24 scan user410574055965100284 29
21 scan user819643734187393988 62
27 scan user2136116578335570768 60
19 scan user4816182573154049389 83
27 scan user1424196693072921237 48
17 scan user3273230221869143711 46
20 scan user5101049048026194000 1
27 scan user5369648496130540572 28
28 scan user2850981540630844606 88
25 scan user5783972170881426716 28
27 scan user6514418469003305088 53
21 scan user8352846628129198207 17
25 scan user4426000569727994740 7
25 scan user5668902516533246831 75
21 scan user3830635412473487040 47
27 scan user5357432322371196214 1
27 scan user2249506351147329309 45
28 scan user4526177577832584709 88
21 scan user8940767407611246367 35
27 scan user41636544690030415 11
25 scan user5493268231627166732 96
28 scan user4493660133417042066 100
15 scan user7412546647503797277 60
19 scan user4379975113942850990 62
25 scan user1703822487939082756 40
15 scan user3918719585776026434 70
19 scan user4648052317643896659 39
26 scan user2521453745028820783 61
25 scan user6933396964434892117 80
19 scan user9141481122811519419 26
15 scan user1334041586785137690 41
19 scan user4322185822828415270 74
26 scan user2887190147944584917 1
15 scan user4283669858964623926 53
26 scan user7813213081995483873 40
19 scan user5457758568246221725 77
25 scan user4896888383958706922 17
26 scan user1776381086339814609 36
25 scan user7890360485802338932 13
15 scan user8781788809450027842 40
25 scan user8172470336748045885 45
26 scan user7022064605590954444 81
15 scan user5101049048026194000 99
19 scan user4153387984724034032 90
25 scan user2182609409844066140 80
15 put user6151400145379296893
26 scan user5053071142857736682 55
19 scan user550150534273792714 70
25 scan user920869194397099238 78
26 scan user7269761206838614801 74
19 scan user3776128952987303356 15
25 scan user2923800061056928723 58
19 scan user702090023759668669 57
26 scan user715269026775674070 78
25 scan user3108340290054047823 3
25 scan user4122125481454913666 38
24 put user6430542240476839228
24 scan user3710627508077871521 43
25 scan user3661758242571918775 73
26 scan user6093432655508455210 69
24 scan user3918719585776026434 65
17 scan user611251618002450891 6
24 scan user1478506908986741510 80
17 scan user97205665048786440 49
17 scan user2013364695835057551 33
24 scan user6328315406375791216 99
17 scan user3766246034591151790 50
17 scan user550150534273792714 21
17 scan user3732311022136299341 70
24 scan user6628815078231831428 77
17 scan user6128483625689075080 44
24 scan user8502697076282865012 16
24 scan user7291865697988528213 67
17 scan user3424949004665418509 15
17 scan user3567839675940929771 1
17 scan user5101049048026194000 96
24 scan user3765880881955470740 54
24 scan user6032925285102263551 55
26 scan user537200091944572781 19
26 scan user3670657831892685027 21
24 scan user4865663596798426101 27
26 scan user2668824100401455629 73
24 put user6214421497507696769
24 scan user2136116578335570768 74
24 scan user2625427146641937206 16
26 scan user2448899109926602405 95
24 scan user4943781692739963615 91
26 scan user1341697916124329263 13
24 scan user7058398943333747812 90
26 scan user5609707483556036192 63
26 scan user466760396987705312 61
24 scan user2114981207493585610 82
26 scan user6290133233809114126 71
